"label","lat","lng","img"
"Una Farnia
Modena
Via Grande-S. Donnino","44.58822072","10.97787758","http://online.ibc.regione.emilia-romagna.it/mtrees/image/432.jpg"
"Una Farnia
Modena
Via Grande-S. Donnino","44.58822072","10.97787758","http://online.ibc.regione.emilia-romagna.it/mtrees/image/9070.jpg"
"Una Farnia
Modena
Via Grande-S. Donnino","44.58822072","10.97787758","http://online.ibc.regione.emilia-romagna.it/mtrees/image/11170.jpg"
"Una Farnia
Modena
Via Grande-S. Donnino","44.58822072","10.97787758","http://online.ibc.regione.emilia-romagna.it/mtrees/image/11172.jpg"
"Una Farnia
Modena
Via Grande-S. Donnino","44.58822072","10.97787758","http://online.ibc.regione.emilia-romagna.it/mtrees/image/11174.jpg"
"Una Farnia
Modena
Via Grande-S. Donnino","44.58822072","10.97787758","http://online.ibc.regione.emilia-romagna.it/mtrees/image/15065.jpg"
"Una Farnia
Modena
Via Scartazza, 22","44.62228475","10.98105134","http://online.ibc.regione.emilia-romagna.it/mtrees/image/433.jpg"
"Una Farnia
Modena
Via Scartazza, 22","44.62228475","10.98105134","http://online.ibc.regione.emilia-romagna.it/mtrees/image/9078.jpg"
"Una Farnia
Modena
Via Scartazza, 22","44.62228475","10.98105134","http://online.ibc.regione.emilia-romagna.it/mtrees/image/8222.jpg"
"Una Farnia
Modena
Via Scartazza, 22","44.62228475","10.98105134","http://online.ibc.regione.emilia-romagna.it/mtrees/image/11178.jpg"
"Una Farnia
Modena
Via Scartazza, 22","44.62228475","10.98105134","http://online.ibc.regione.emilia-romagna.it/mtrees/image/11180.jpg"
"Una Farnia
Modena
Via Scartazza, 22","44.62228475","10.98105134","http://online.ibc.regione.emilia-romagna.it/mtrees/image/15067.jpg"
"Una Farnia
Modena
Via Collegara, S. Damaso","44.62873856","10.9826577","http://online.ibc.regione.emilia-romagna.it/mtrees/image/6658.12.06.pdf"
"Un Olmo di montagna
Pievepelago
Torghide, Via per Il Lago Santo (Casa Mordini)","44.15577829","10.59868532","http://online.ibc.regione.emilia-romagna.it/mtrees/image/435.jpg"
"Un Olmo di montagna
Pievepelago
Torghide, Via per Il Lago Santo (Casa Mordini)","44.15577829","10.59868532","http://online.ibc.regione.emilia-romagna.it/mtrees/image/437.jpg"
"Un Olmo di montagna
Pievepelago
Torghide, Via per Il Lago Santo (Casa Mordini)","44.15577829","10.59868532","http://online.ibc.regione.emilia-romagna.it/mtrees/image/438.jpg"
"Un Olmo di montagna
Pievepelago
Torghide, Via per Il Lago Santo (Casa Mordini)","44.15577829","10.59868532","http://online.ibc.regione.emilia-romagna.it/mtrees/image/439.jpg"
"Un Olmo di montagna
Pievepelago
Torghide, Via per Il Lago Santo (Casa Mordini)","44.15577829","10.59868532","http://online.ibc.regione.emilia-romagna.it/mtrees/image/440.jpg"
"Un Olmo di montagna
Pievepelago
Torghide, Via per Il Lago Santo (Casa Mordini)","44.15577829","10.59868532","http://online.ibc.regione.emilia-romagna.it/mtrees/image/9162.jpg"
"Un Olmo di montagna
Pievepelago
Torghide, Via per Il Lago Santo (Casa Mordini)","44.15577829","10.59868532","http://online.ibc.regione.emilia-romagna.it/mtrees/image/6668.jpg"
"Un Olmo di montagna
Pievepelago
Torghide, Via per Il Lago Santo (Casa Mordini)","44.15577829","10.59868532","http://online.ibc.regione.emilia-romagna.it/mtrees/image/13648.jpg"
"Un Olmo di montagna
Pievepelago
Torghide, Via per Il Lago Santo (Casa Mordini)","44.15577829","10.59868532","http://online.ibc.regione.emilia-romagna.it/mtrees/image/15101.jpg"
"Un Olmo di montagna
Pievepelago
Torghide, Via per Il Lago Santo (Casa Mordini)","44.15577829","10.59868532","http://online.ibc.regione.emilia-romagna.it/mtrees/image/15103.jpg"
"Un Olmo di montagna
Pievepelago
Torghide, Via per Il Lago Santo (Casa Mordini)","44.15577829","10.59868532","http://online.ibc.regione.emilia-romagna.it/mtrees/image/15105.jpg"
"Una Quercia
Sestola
Statale 324, Serra Ventata","44.2286949","10.78571248","http://online.ibc.regione.emilia-romagna.it/mtrees/image/443.jpg"
"Una Quercia
Sestola
Statale 324, Serra Ventata","44.2286949","10.78571248","http://online.ibc.regione.emilia-romagna.it/mtrees/image/444.jpg"
"Una Quercia
Sestola
Statale 324, Serra Ventata","44.2286949","10.78571248","http://online.ibc.regione.emilia-romagna.it/mtrees/image/9216.jpg"
"Una Quercia
Sestola
Statale 324, Serra Ventata","44.2286949","10.78571248","http://online.ibc.regione.emilia-romagna.it/mtrees/image/8970.jpg"
"Una Quercia
Sestola
Statale 324, Serra Ventata","44.2286949","10.78571248","http://online.ibc.regione.emilia-romagna.it/mtrees/image/10530.jpg"
"Una Quercia
Sestola
Statale 324, Serra Ventata","44.2286949","10.78571248","http://online.ibc.regione.emilia-romagna.it/mtrees/image/10532.jpg"
"Una Quercia
Sestola
Statale 324, Serra Ventata","44.2286949","10.78571248","http://online.ibc.regione.emilia-romagna.it/mtrees/image/10534.jpg"
"Una Quercia
Sestola
Statale 324, Serra Ventata","44.2286949","10.78571248","http://online.ibc.regione.emilia-romagna.it/mtrees/image/10536.jpg"
"Una Quercia
Sestola
Statale 324, Serra Ventata","44.2286949","10.78571248","http://online.ibc.regione.emilia-romagna.it/mtrees/image/15153.jpg"
"Un Olmo comune
Soliera
Via Lametta, 174","44.78244505","10.91977354","http://online.ibc.regione.emilia-romagna.it/mtrees/image/445.jpg"
"Un Olmo comune
Soliera
Via Lametta, 174","44.78244505","10.91977354","http://online.ibc.regione.emilia-romagna.it/mtrees/image/446.jpg"
"Un Olmo comune
Soliera
Via Lametta, 174","44.78244505","10.91977354","http://online.ibc.regione.emilia-romagna.it/mtrees/image/9248.jpg"
"Un Olmo comune
Soliera
Via Lametta, 174","44.78244505","10.91977354","http://online.ibc.regione.emilia-romagna.it/mtrees/image/9250.jpg"
"Un Olmo comune
Soliera
Via Lametta, 174","44.78244505","10.91977354","http://online.ibc.regione.emilia-romagna.it/mtrees/image/13714.jpg"
"Un Olmo comune
Soliera
Via Lametta, 174","44.78244505","10.91977354","http://online.ibc.regione.emilia-romagna.it/mtrees/image/15155.jpg"
"Una Farnia
Soliera
Via Grande Rosa,197","44.7715897","10.92612413","http://online.ibc.regione.emilia-romagna.it/mtrees/image/447.jpg"
"Una Farnia
Soliera
Via Grande Rosa,197","44.7715897","10.92612413","http://online.ibc.regione.emilia-romagna.it/mtrees/image/448.jpg"
"Una Farnia
Soliera
Via Grande Rosa,197","44.7715897","10.92612413","http://online.ibc.regione.emilia-romagna.it/mtrees/image/9244.jpg"
"Una Farnia
Soliera
Via Grande Rosa,197","44.7715897","10.92612413","http://online.ibc.regione.emilia-romagna.it/mtrees/image/9246.jpg"
"Una Farnia
Soliera
Via Grande Rosa,197","44.7715897","10.92612413","http://online.ibc.regione.emilia-romagna.it/mtrees/image/9084.jpg"
"Una Farnia
Soliera
Via Grande Rosa,197","44.7715897","10.92612413","http://online.ibc.regione.emilia-romagna.it/mtrees/image/13717.jpg"
"Una Farnia
Soliera
Via Grande Rosa,197","44.7715897","10.92612413","http://online.ibc.regione.emilia-romagna.it/mtrees/image/14510.jpg"
"Una Farnia
Soliera
Via Grande Rosa,197","44.7715897","10.92612413","http://online.ibc.regione.emilia-romagna.it/mtrees/image/15157.jpg"
"Una Farnia
Soliera
Via Grande Rosa,197","44.7715897","10.92612413","http://online.ibc.regione.emilia-romagna.it/mtrees/image/15159.jpg"
"Una Farnia
Soliera
Via Grande Rosa,197","44.7715897","10.92612413","http://online.ibc.regione.emilia-romagna.it/mtrees/image/15161.jpg"
"Due Farnie
Soliera
Via per Limidi, 772","44.75053731","10.91683409",
"Due Farnie
Soliera
Via per Limidi, 772","44.75047115","10.9170214",
"Una siepe con esemplari di Farnie, Aceri da oppio ed Olmi comuni
Soliera
Via Gambisa, 79","44.74251912","10.92149507",
"Una siepe con esemplari di Farnie, Aceri da oppio ed Olmi comuni
Soliera
Via Gambisa, 79","44.74275113","10.92161643",
"Due Farnie
Soliera
Via Trivio ex macello","44.73885237","10.9296716",
"Due Farnie
Soliera
Via Trivio ex macello","44.73880418","10.92985945","http://online.ibc.regione.emilia-romagna.it/mtrees/image/14564.jpg"
"Una Farnia
Soliera
Via San Pellegrino, Appalto","44.72784535","10.90594391","http://online.ibc.regione.emilia-romagna.it/mtrees/image/469.jpg"
"Una Farnia
Soliera
Via San Pellegrino, Appalto","44.72784535","10.90594391","http://online.ibc.regione.emilia-romagna.it/mtrees/image/470.jpg"
"Una Farnia
Soliera
Via San Pellegrino, Appalto","44.72784535","10.90594391","http://online.ibc.regione.emilia-romagna.it/mtrees/image/9218.jpg"
"Una Farnia
Soliera
Via San Pellegrino, Appalto","44.72784535","10.90594391","http://online.ibc.regione.emilia-romagna.it/mtrees/image/13740.jpg"
"Una Farnia
Soliera
Via Serrasina, 570","44.72909661","10.9533404","http://online.ibc.regione.emilia-romagna.it/mtrees/image/6646.12.06.pdf"
"Una Farnia
Soliera
Via Serrasina, 570","44.72909661","10.9533404","http://online.ibc.regione.emilia-romagna.it/mtrees/image/7008.jpg"
"Una Farnia
Soliera
Via Serrasina, 570","44.72909661","10.9533404","http://online.ibc.regione.emilia-romagna.it/mtrees/image/7010.jpg"
"Una Farnia
Soliera
Via Serrasina, 570","44.72909661","10.9533404","http://online.ibc.regione.emilia-romagna.it/mtrees/image/7092.jpg"
"Una Farnia
Soliera
Via Serrasina, 570","44.72909661","10.9533404","http://online.ibc.regione.emilia-romagna.it/mtrees/image/7094.jpg"
"Una Farnia
Soliera
Via Serrasina, 570","44.72909661","10.9533404","http://online.ibc.regione.emilia-romagna.it/mtrees/image/7096.jpg"
"Una Farnia
Soliera
Via Serrasina, 573","44.72868317","10.9517227","http://online.ibc.regione.emilia-romagna.it/mtrees/image/7016.jpg"
"Una Farnia
Soliera
Via Serrasina, 573","44.72868317","10.9517227","http://online.ibc.regione.emilia-romagna.it/mtrees/image/7018.jpg"
"Una Farnia
Soliera
Via Serrasina, 573","44.72868317","10.9517227","http://online.ibc.regione.emilia-romagna.it/mtrees/image/9272.jpg"
"Una Farnia
Soliera
Via Serrasina, 573","44.72868317","10.9517227","http://online.ibc.regione.emilia-romagna.it/mtrees/image/13746.jpg"
"Una Farnia
Soliera
Via Serrasina, 573","44.72868317","10.9517227","http://online.ibc.regione.emilia-romagna.it/mtrees/image/15179.jpg"
"Due Farnie ed un Acero oppio
Soliera
Via Canale, 55","44.72560801","10.96620394",
"Due Farnie ed un Acero oppio
Soliera
Via Canale, 55","44.72549466","10.96546771",
"Due Farnie
Soliera
Via Canale, 55","44.72725085","10.96332998","http://online.ibc.regione.emilia-romagna.it/mtrees/image/477.jpg"
"Due Farnie
Soliera
Via Canale, 55","44.72725085","10.96332998","http://online.ibc.regione.emilia-romagna.it/mtrees/image/9224.jpg"
"Due Farnie
Soliera
Via Canale, 55","44.72725085","10.96332998","http://online.ibc.regione.emilia-romagna.it/mtrees/image/9226.jpg"
"Due Farnie
Soliera
Via Canale, 55","44.72725085","10.96332998","http://online.ibc.regione.emilia-romagna.it/mtrees/image/9228.jpg"
"Due Farnie
Soliera
Via Canale, 55","44.72725085","10.96332998","http://online.ibc.regione.emilia-romagna.it/mtrees/image/13752.jpg"
"Due Farnie
Soliera
Via Canale, 55","44.72725085","10.96332998","http://online.ibc.regione.emilia-romagna.it/mtrees/image/15183.jpg"
"Una Farnia
Soliera
Via Canale, 46","44.72361887","10.96513899","http://online.ibc.regione.emilia-romagna.it/mtrees/image/478.jpg"
"Una Farnia
Soliera
Via Canale, 46","44.72361887","10.96513899","http://online.ibc.regione.emilia-romagna.it/mtrees/image/9222.jpg"
"Una Farnia
Soliera
Via Canale, 46","44.72361887","10.96513899","http://online.ibc.regione.emilia-romagna.it/mtrees/image/8998.jpg"
"Una Farnia
Soliera
Via Canale, 46","44.72361887","10.96513899","http://online.ibc.regione.emilia-romagna.it/mtrees/image/13755.jpg"
"Una Farnia
Soliera
Via Canale, 46","44.72361887","10.96513899","http://online.ibc.regione.emilia-romagna.it/mtrees/image/15185.jpg"
"Una Farnia
Soliera
Via Serrasina, 114","44.32354776","11.02422667","http://online.ibc.regione.emilia-romagna.it/mtrees/image/6648.12.06.pdf"
"Un Cedro libano
Cesena
S.Vittore Via Romea, 2208 (Villa Mami)","44.10089162","12.1971058","http://online.ibc.regione.emilia-romagna.it/mtrees/image/239.jpg"
"Un Cedro libano
Cesena
S.Vittore Via Romea, 2208 (Villa Mami)","44.10089162","12.1971058","http://online.ibc.regione.emilia-romagna.it/mtrees/image/240.jpg"
"Un Cedro libano
Cesena
S.Vittore Via Romea, 2208 (Villa Mami)","44.10089162","12.1971058","http://online.ibc.regione.emilia-romagna.it/mtrees/image/241.jpg"
"Un Cedro libano
Cesena
S.Vittore Via Romea, 2208 (Villa Mami)","44.10089162","12.1971058","http://online.ibc.regione.emilia-romagna.it/mtrees/image/8794.jpg"
"Un Cedro libano
Cesena
S.Vittore Via Romea, 2208 (Villa Mami)","44.10089162","12.1971058","http://online.ibc.regione.emilia-romagna.it/mtrees/image/6159.jpg"
"Un Cedro libano
Cesena
S.Vittore Via Romea, 2208 (Villa Mami)","44.10089162","12.1971058","http://online.ibc.regione.emilia-romagna.it/mtrees/image/6161.jpg"
"Un Cedro libano
Cesena
S.Vittore Via Romea, 2208 (Villa Mami)","44.10089162","12.1971058","http://online.ibc.regione.emilia-romagna.it/mtrees/image/7298.jpg"
"Un Cedro libano
Cesena
S.Vittore Via Romea, 2208 (Villa Mami)","44.10089162","12.1971058","http://online.ibc.regione.emilia-romagna.it/mtrees/image/12023.jpg"
"Un Cedro libano
Cesena
S.Vittore Via Romea, 2208 (Villa Mami)","44.10089162","12.1971058","http://online.ibc.regione.emilia-romagna.it/mtrees/image/12025.jpg"
"Un Cedro libano
Cesena
S.Vittore Via Romea, 2208 (Villa Mami)","44.10089162","12.1971058","http://online.ibc.regione.emilia-romagna.it/mtrees/image/12027.jpg"
"Un Cedro libano
Cesena
S.Vittore Via Romea, 2208 (Villa Mami)","44.10089162","12.1971058","http://online.ibc.regione.emilia-romagna.it/mtrees/image/14889.jpg"
"Una Quercia
Cesena
S. Carlo Via Monte Granello, 1237","44.08609577","12.18406794","http://online.ibc.regione.emilia-romagna.it/mtrees/image/242.jpg"
"Una Quercia
Cesena
S. Carlo Via Monte Granello, 1237","44.08609577","12.18406794","http://online.ibc.regione.emilia-romagna.it/mtrees/image/243.jpg"
"Una Quercia
Cesena
S. Carlo Via Monte Granello, 1237","44.08609577","12.18406794","http://online.ibc.regione.emilia-romagna.it/mtrees/image/244.jpg"
"Una Quercia
Cesena
S. Carlo Via Monte Granello, 1237","44.08609577","12.18406794","http://online.ibc.regione.emilia-romagna.it/mtrees/image/8786.jpg"
"Una Quercia
Cesena
S. Carlo Via Monte Granello, 1237","44.08609577","12.18406794","http://online.ibc.regione.emilia-romagna.it/mtrees/image/8790.jpg"
"Una Quercia
Cesena
S. Carlo Via Monte Granello, 1237","44.08609577","12.18406794","http://online.ibc.regione.emilia-romagna.it/mtrees/image/7290.jpg"
"Una Quercia
Cesena
S. Carlo Via Monte Granello, 1237","44.08609577","12.18406794","http://online.ibc.regione.emilia-romagna.it/mtrees/image/12029.jpg"
"Una Quercia
Cesena
S. Carlo Via Monte Granello, 1237","44.08609577","12.18406794","http://online.ibc.regione.emilia-romagna.it/mtrees/image/12479.jpg"
"Una Quercia
Cesena
S. Carlo Via Monte Granello, 1237","44.08609577","12.18406794","http://online.ibc.regione.emilia-romagna.it/mtrees/image/14891.jpg"
"Una Quercia
Cesena
S. Carlo Via Monte Granello, 1237","44.08609577","12.18406794","http://online.ibc.regione.emilia-romagna.it/mtrees/image/14893.jpg"
"Una Quercia
Civitella di Romagna
Badie","43.99835401","11.92756589","http://online.ibc.regione.emilia-romagna.it/mtrees/image/245.jpg"
"Una Quercia
Civitella di Romagna
Badie","43.99835401","11.92756589","http://online.ibc.regione.emilia-romagna.it/mtrees/image/246.jpg"
"Una Quercia
Civitella di Romagna
Badie","43.99835401","11.92756589","http://online.ibc.regione.emilia-romagna.it/mtrees/image/8798.jpg"
"Una Quercia
Civitella di Romagna
Badie","43.99835401","11.92756589","http://online.ibc.regione.emilia-romagna.it/mtrees/image/10022.jpg"
"Una Quercia
Civitella di Romagna
Badie","43.99835401","11.92756589","http://online.ibc.regione.emilia-romagna.it/mtrees/image/10024.jpg"
"Una Quercia
Civitella di Romagna
Badie","43.99835401","11.92756589","http://online.ibc.regione.emilia-romagna.it/mtrees/image/10026.jpg"
"Una Quercia
Civitella di Romagna
Badie","43.99835401","11.92756589","http://online.ibc.regione.emilia-romagna.it/mtrees/image/10028.jpg"
"Una Quercia
Civitella di Romagna
Badie","43.99835401","11.92756589","http://online.ibc.regione.emilia-romagna.it/mtrees/image/14903.jpg"
"Una Quercia
Civitella di Romagna
Collina Via S.p. per Cigno","43.97398503","11.97071075","http://online.ibc.regione.emilia-romagna.it/mtrees/image/10014.jpg"
"Una Quercia
Civitella di Romagna
Collina Via S.p. per Cigno","43.97398503","11.97071075","http://online.ibc.regione.emilia-romagna.it/mtrees/image/10016.jpg"
"Una Quercia
Civitella di Romagna
Collina Via S.p. per Cigno","43.97398503","11.97071075","http://online.ibc.regione.emilia-romagna.it/mtrees/image/10018.jpg"
"Una Quercia
Civitella di Romagna
Collina Via S.p. per Cigno","43.97398503","11.97071075","http://online.ibc.regione.emilia-romagna.it/mtrees/image/10020.jpg"
"Una Quercia
Civitella di Romagna
Collina Via S.p. per Cigno","43.97398503","11.97071075","http://online.ibc.regione.emilia-romagna.it/mtrees/image/14905.jpg"
"Una Roverella
Premilcuore
S. Eufemia (Montalto Vecchio)","43.98720996","11.8224","http://online.ibc.regione.emilia-romagna.it/mtrees/image/256.jpg"
"Una Roverella
Premilcuore
S. Eufemia (Montalto Vecchio)","43.98720996","11.8224","http://online.ibc.regione.emilia-romagna.it/mtrees/image/257.jpg"
"Una Roverella
Premilcuore
S. Eufemia (Montalto Vecchio)","43.98720996","11.8224","http://online.ibc.regione.emilia-romagna.it/mtrees/image/258.jpg"
"Una Roverella
Premilcuore
S. Eufemia (Montalto Vecchio)","43.98720996","11.8224","http://online.ibc.regione.emilia-romagna.it/mtrees/image/259.jpg"
"Una Roverella
Premilcuore
S. Eufemia (Montalto Vecchio)","43.98720996","11.8224","http://online.ibc.regione.emilia-romagna.it/mtrees/image/8852.jpg"
"Una Roverella
Premilcuore
S. Eufemia (Montalto Vecchio)","43.98720996","11.8224","http://online.ibc.regione.emilia-romagna.it/mtrees/image/8854.jpg"
"Una Roverella
Premilcuore
S. Eufemia (Montalto Vecchio)","43.98720996","11.8224","http://online.ibc.regione.emilia-romagna.it/mtrees/image/14931.jpg"
"Due Tigli
Rimini
Le Grazie S. Cristina, 1","44.03976746","12.54792293",
"Due Tigli
Rimini
Le Grazie S. Cristina, 1","44.03969139","12.54834271",
"Due Roverelle
Rocca San Casciano
Tavernelle Vecchie","44.08508253","11.84803705","http://online.ibc.regione.emilia-romagna.it/mtrees/image/6715.jpg"
"Due Roverelle
Rocca San Casciano
Tavernelle Vecchie","44.08503446","11.84815964","http://online.ibc.regione.emilia-romagna.it/mtrees/image/6720.jpg"
"Una Quercia
San Clemente
Castelleale Strada comunale di Coriano","43.94483912","12.72545181","http://online.ibc.regione.emilia-romagna.it/mtrees/image/6626.12.06.pdf"
"Una Quercia
San Clemente
Castelleale Strada comunale di Coriano","43.94483912","12.72545181","http://online.ibc.regione.emilia-romagna.it/mtrees/image/7098.jpg"
"Una Quercia
Verghereto
Castelpriore Strada comunale per Pereto","43.82292008","12.12137501","http://online.ibc.regione.emilia-romagna.it/mtrees/image/269.jpg"
"Una Quercia
Verghereto
Castelpriore Strada comunale per Pereto","43.82292008","12.12137501","http://online.ibc.regione.emilia-romagna.it/mtrees/image/271.jpg"
"Una Quercia
Verghereto
Castelpriore Strada comunale per Pereto","43.82292008","12.12137501","http://online.ibc.regione.emilia-romagna.it/mtrees/image/272.jpg"
"Una Quercia
Verghereto
Castelpriore Strada comunale per Pereto","43.82292008","12.12137501","http://online.ibc.regione.emilia-romagna.it/mtrees/image/8896.jpg"
"Una Quercia
Verghereto
Castelpriore Strada comunale per Pereto","43.82292008","12.12137501","http://online.ibc.regione.emilia-romagna.it/mtrees/image/10002.jpg"
"Una Quercia
Verghereto
Castelpriore Strada comunale per Pereto","43.82292008","12.12137501","http://online.ibc.regione.emilia-romagna.it/mtrees/image/10004.jpg"
"Una Quercia
Verghereto
Castelpriore Strada comunale per Pereto","43.82292008","12.12137501","http://online.ibc.regione.emilia-romagna.it/mtrees/image/10834.jpg"
"Una Quercia
Verghereto
Castelpriore Strada comunale per Pereto","43.82292008","12.12137501","http://online.ibc.regione.emilia-romagna.it/mtrees/image/10836.jpg"
"Una Quercia
Verghereto
Castelpriore Strada comunale per Pereto","43.82292008","12.12137501","http://online.ibc.regione.emilia-romagna.it/mtrees/image/10838.jpg"
"Una Quercia
Verghereto
Castelpriore Strada comunale per Pereto","43.82292008","12.12137501","http://online.ibc.regione.emilia-romagna.it/mtrees/image/11282.jpg"
"Una Quercia
Verghereto
Castelpriore Strada comunale per Pereto","43.82292008","12.12137501","http://online.ibc.regione.emilia-romagna.it/mtrees/image/11284.jpg"
"Una Quercia
Verghereto
Castelpriore Strada comunale per Pereto","43.82292008","12.12137501","http://online.ibc.regione.emilia-romagna.it/mtrees/image/11286.jpg"
"Una Quercia
Verghereto
Castelpriore Strada comunale per Pereto","43.82292008","12.12137501","http://online.ibc.regione.emilia-romagna.it/mtrees/image/11294.jpg"
"Una Quercia
Verghereto
Castelpriore Strada comunale per Pereto","43.82292008","12.12137501","http://online.ibc.regione.emilia-romagna.it/mtrees/image/11296.jpg"
"Una Quercia
Verghereto
Castelpriore Strada comunale per Pereto","43.82292008","12.12137501","http://online.ibc.regione.emilia-romagna.it/mtrees/image/11298.jpg"
"Una Quercia
Verghereto
Castelpriore Strada comunale per Pereto","43.82292008","12.12137501","http://online.ibc.regione.emilia-romagna.it/mtrees/image/11300.jpg"
"Una Quercia
Verghereto
Castelpriore Strada comunale per Pereto","43.82292008","12.12137501","http://online.ibc.regione.emilia-romagna.it/mtrees/image/11302.jpg"
"Una Quercia
Verghereto
Castelpriore Strada comunale per Pereto","43.82292008","12.12137501","http://online.ibc.regione.emilia-romagna.it/mtrees/image/11704.jpg"
"Una Quercia
Verghereto
Castelpriore Strada comunale per Pereto","43.82292008","12.12137501","http://online.ibc.regione.emilia-romagna.it/mtrees/image/11706.jpg"
"Una Quercia
Verghereto
Castelpriore Strada comunale per Pereto","43.82292008","12.12137501","http://online.ibc.regione.emilia-romagna.it/mtrees/image/11708.jpg"
"Una Quercia
Verghereto
Castelpriore Strada comunale per Pereto","43.82292008","12.12137501","http://online.ibc.regione.emilia-romagna.it/mtrees/image/11710.jpg"
"Una Quercia
Verghereto
Castelpriore Strada comunale per Pereto","43.82292008","12.12137501","http://online.ibc.regione.emilia-romagna.it/mtrees/image/11712.jpg"
"Due Roverelle
Casina
Leguigno Via del Monte","44.51290214","10.45142909","http://online.ibc.regione.emilia-romagna.it/mtrees/image/14054.jpg"
"Due Roverelle
Casina
Leguigno Via del Monte","44.51268098","10.45112164","http://online.ibc.regione.emilia-romagna.it/mtrees/image/14050.jpg"
"Due Roverelle
Casina
Giandeto (La Villa)","44.50327896","10.53070461","http://online.ibc.regione.emilia-romagna.it/mtrees/image/6437.jpg"
"Due Roverelle
Casina
Giandeto (La Villa)","44.50321242","10.53096704","http://online.ibc.regione.emilia-romagna.it/mtrees/image/6441.jpg"
"Una Roverella
Casina
Paullo (Chiesa)","44.54953441","10.50556754","http://online.ibc.regione.emilia-romagna.it/mtrees/image/1834.jpg"
"Una Roverella
Casina
Paullo (Chiesa)","44.54953441","10.50556754","http://online.ibc.regione.emilia-romagna.it/mtrees/image/5851.jpg"
"Una Roverella
Casina
Paullo (Chiesa)","44.54953441","10.50556754","http://online.ibc.regione.emilia-romagna.it/mtrees/image/9626.jpg"
"Una Roverella
Casina
Paullo (Chiesa)","44.54953441","10.50556754","http://online.ibc.regione.emilia-romagna.it/mtrees/image/15245.jpg"
"Una Roverella
Casina
Paullo (Chiesa)","44.54953441","10.50556754","http://online.ibc.regione.emilia-romagna.it/mtrees/image/15247.jpg"
"Un Cedro dell’Atlante
Cavriago
Via Repubblica, 3","44.69617205","10.52659206","http://online.ibc.regione.emilia-romagna.it/mtrees/image/1906.jpg"
"Un Cedro dell’Atlante
Cavriago
Via Repubblica, 3","44.69617205","10.52659206","http://online.ibc.regione.emilia-romagna.it/mtrees/image/1908.jpg"
"Un Cedro dell’Atlante
Cavriago
Via Repubblica, 3","44.69617205","10.52659206","http://online.ibc.regione.emilia-romagna.it/mtrees/image/1910.jpg"
"Un Cedro dell’Atlante
Cavriago
Via Repubblica, 3","44.69617205","10.52659206","http://online.ibc.regione.emilia-romagna.it/mtrees/image/5875.jpg"
"Un Cedro dell’Atlante
Cavriago
Via Repubblica, 3","44.69617205","10.52659206","http://online.ibc.regione.emilia-romagna.it/mtrees/image/9630.jpg"
"Un Cedro dell’Atlante
Cavriago
Via Repubblica, 3","44.69617205","10.52659206","http://online.ibc.regione.emilia-romagna.it/mtrees/image/10994.jpg"
"Un Cedro dell’Atlante
Cavriago
Via Repubblica, 3","44.69617205","10.52659206","http://online.ibc.regione.emilia-romagna.it/mtrees/image/10996.jpg"
"Un Cedro dell’Atlante
Cavriago
Via Repubblica, 3","44.69617205","10.52659206","http://online.ibc.regione.emilia-romagna.it/mtrees/image/10998.jpg"
"Un Cedro dell’Atlante
Cavriago
Via Repubblica, 3","44.69617205","10.52659206","http://online.ibc.regione.emilia-romagna.it/mtrees/image/11000.jpg"
"Un Cedro dell’Atlante
Cavriago
Via Repubblica, 3","44.69617205","10.52659206","http://online.ibc.regione.emilia-romagna.it/mtrees/image/11002.jpg"
"Un Cedro dell’Atlante
Cavriago
Via Repubblica, 3","44.69617205","10.52659206","http://online.ibc.regione.emilia-romagna.it/mtrees/image/15267.jpg"
"Un Pioppo nero
Collagna
Valbona Via Fontana","44.35144187","10.24867004","http://online.ibc.regione.emilia-romagna.it/mtrees/image/6674.12.06.pdf"
"Un Pioppo nero
Collagna
Valbona Via Fontana","44.35144187","10.24867004","http://online.ibc.regione.emilia-romagna.it/mtrees/image/7114.jpg"
"Un Pioppo nero
Collagna
Valbona Via Fontana","44.35144187","10.24867004","http://online.ibc.regione.emilia-romagna.it/mtrees/image/7116.jpg"
"Due Cerri
Collagna
Via della Fonte
","44.34806809","10.27858327",
"Due Cerri
Collagna
Via della Fonte
","44.34789089","10.2783285",
"Una Farnia
Gattatico
Pantaro di Sotto","44.7886129","10.43003447","http://online.ibc.regione.emilia-romagna.it/mtrees/image/6708.jpg"
"Una Farnia
Gattatico
Pantaro di Sotto","44.7886129","10.43003447","http://online.ibc.regione.emilia-romagna.it/mtrees/image/6710.jpg"
"Una Farnia
Gattatico
Pantaro di Sotto","44.7886129","10.43003447","http://online.ibc.regione.emilia-romagna.it/mtrees/image/6712.jpg"
"Una Farnia
Gattatico
Pantaro di Sotto","44.7886129","10.43003447","http://online.ibc.regione.emilia-romagna.it/mtrees/image/5883.jpg"
"Una Farnia
Gattatico
Pantaro di Sotto","44.7886129","10.43003447","http://online.ibc.regione.emilia-romagna.it/mtrees/image/6744.01.08).jpg"
"Una Farnia
Gattatico
Pantaro di Sotto","44.7886129","10.43003447","http://online.ibc.regione.emilia-romagna.it/mtrees/image/6746.01.08).jpg"
"Una Farnia
Gattatico
Pantaro di Sotto","44.7886129","10.43003447","http://online.ibc.regione.emilia-romagna.it/mtrees/image/9634.jpg"
